player_id,bd_adr,area,gender,body_type,height,meas_id,weight,weightzero,body_fat_per,mslq,ram_r_50khz,ram_r_625khz,ram_x_50khz,ram_x_625khz,lam_r_50khz,lam_r_625khz,lam_x_50khz,lam_x_625khz,rlg_r_50khz,rlg_r_625khz,rlg_x_50khz,rlg_x_625khz,llg_r_50khz,llg_r_625khz,llg_x_50khz,llg_x_625khz,rbd_r_50khz,rbd_r_625khz,rbd_x_50khz,rbd_x_625khz,lbd_r_50khz,lbd_r_625khz,lbd_x_50khz,lbd_x_625khz,wam_r_50khz,wam_r_625khz,wam_x_50khz,wam_x_625khz,wlg_r_50khz,wlg_r_625khz,wlg_x_50khz,wlg_x_625khz,eppulse,eppulsej,temp
4,5CEC84E8FE10,tokyo,1,0,157.5,104078059,58.7,11864,30.7,93,366.1,418.7,-33.2,-24.7,364.7,418.8,-30.7,-21.2,292.5,339.3,-28.3,-16.6,295.6,343.4,-29.8,-18.1,683.7,788.2,-68.9,-44.7,682.7,788.4,-68.8,-47.5,681.3,778.6,-67.7,-48.6,582.9,679.3,-66.6,-36.5,97,0,469
4,5CEC84E8FE10,tokyo,1,0,157.5,104199968,59.65,11874,32.4,85,373.8,420,-31.7,-19.7,380.4,435.9,-30.4,-19.3,251.8,282.1,-21.2,-11.3,257.4,289.6,-22.4,-10.8,654.3,732.9,-57.6,-32.2,664.8,754.2,-60.1,-38,707.5,798.4,-67.5,-41.4,505.9,569.6,-50,-23.4,105,0,486
4,5CEC84E8FE10,tokyo,1,0,157.5,104203170,59.55,11876,31.4,87,375.7,424.1,-33.2,-20.3,380.4,435,-31.4,-18.7,257.1,292,-22.5,-12.9,261.3,296.2,-24.1,-12.7,655.8,744.8,-60.6,-34.3,667.2,759.6,-61.7,-37.7,706.7,800.4,-69.8,-41.7,514.3,585.6,-53.1,-27,100,0,489
4,5CEC84E8FE10,tokyo,1,0,157.5,105579228,58.4,11861,31.6,86,380.2,427.7,-33.4,-19.7,382.4,432,-31,-15.5,279.7,323.4,-26.8,-15.6,291.3,339.1,-29.4,-18.3,690.3,785.7,-65.7,-37.2,703,803.6,-68.5,-40.8,719.4,804.6,-68.3,-38.2,566.9,659.3,-63.6,-36,93,0,473
4,5CEC84E8FE10,tokyo,1,0,157.5,105688073,59.25,11880,31.7,83,382,433.7,-36,-21.2,391.1,444.5,-31.7,-17.6,266.7,305.1,-25.1,-12.8,269.4,309,-26,-15.4,676,769.3,-65.1,-36.3,683.6,780.4,-65.9,-38.5,725.1,820.1,-71.7,-41.7,532.2,610.3,-58,-30.4,82,0,489
4,5CEC84E8FE10,tokyo,1,0,157.5,105688118,59.25,11869,31.4,83,381.3,431.4,-36.2,-21.3,381.3,433.5,-32.6,-16.9,267.4,305.9,-24.8,-13.6,272.5,311.8,-25.9,-14.6,672.4,766.2,-65.9,-36.2,676.6,771.1,-65.1,-37.8,708.4,803.9,-71.5,-41.3,534.8,614.3,-57.5,-29.7,85,0,490
4,5CEC84E8FE10,tokyo,1,0,157.5,105719006,59.8,11860,31.9,82,380.9,434.8,-37.2,-22.9,385.8,438.3,-32.9,-16.9,251.6,286.8,-23.2,-11.9,262,298.7,-24.7,-14,660.1,750,-62.4,-35.4,673.7,766.1,-63.8,-37.3,721,815.3,-71.1,-41.2,510.5,583.1,-53.8,-27.8,90,0,475
4,5CEC84E8FE10,tokyo,1,0,157.5,106624135,58.6,11860,32.1,88,381.1,431,-32.1,-21,367.1,413.5,-28.2,-13.2,285.1,330.7,-28,-15.8,287.7,335.8,-29.2,-17,696,795.1,-67.3,-40.4,688.2,780.1,-64,-39.4,704.4,789,-65.5,-36.6,570.8,664.3,-64.5,-35,103,0,465
4,5CEC84E8FE10,tokyo,1,0,157.5,106624137,58.6,11861,31.9,86,381.5,430,-33,-21.5,372.4,418.1,-29.6,-13.7,285.3,330.8,-28.1,-15.7,289.9,334.8,-28.9,-16.8,697.3,794.5,-67.3,-38.3,691.7,786.2,-66,-38.4,710,796.9,-66.5,-37.7,571.2,662.6,-65,-34.6,91,0,466
4,5CEC84E8FE10,tokyo,1,0,157.5,106734731,59.05,11862,31.9,87,387.5,446,-39.8,-29,387.7,440.5,-32.9,-14.5,271.2,314.4,-26.1,-15.2,275.7,316.8,-26.4,-15.7,688.7,789.8,-67.6,-39.7,694.1,789.5,-66,-38.2,737.3,828.6,-69.2,-42.6,546.7,628.6,-60.1,-32.1,96,0,467
4,5CEC84E8FE10,tokyo,1,0,157.5,106762715,59.9,11859,32.3,83,390.5,447,-34.6,-23,384.5,435.1,-27.2,-16.2,255.8,292.3,-23.6,-11.9,262.4,296.5,-24.4,-13.4,672.6,768.2,-63.2,-37.5,673.9,763,-59.5,-37.2,728.7,820.1,-68.9,-42.9,515.2,587.7,-54.3,-28.1,87,0,466
4,5CEC84E8FE10,tokyo,1,0,157.5,106763061,60,11861,31.9,84,384.9,439.7,-36,-22.3,386.4,437.3,-30.4,-16.5,249.1,288.3,-25.8,-9.6,259.4,295.2,-24.8,-16.9,664.2,759.9,-65.2,-37,671.7,760.7,-62.3,-37.8,720,815.8,-72.8,-42,510.8,582.7,-54,-29.2,86,0,467
4,5CEC84E8FE10,tokyo,1,0,157.5,106763625,59.95,11864,32.2,83,387.3,443.7,-36.6,-23.1,392,445,-30.8,-17.7,255.1,291,-23.9,-12.4,259.2,294.1,-24,-12.9,669.6,763.6,-64.8,-36.8,676.9,766,-62.7,-36.6,724.3,822.5,-73.2,-42.3,511.8,584,-53.8,-27.2,85,0,467
4,5CEC84E8FE10,tokyo,1,0,157.5,107744203,59.25,11857,30.9,84,373.7,426.1,-36.9,-22.1,378.7,429.5,-31.9,-15.7,268.1,305,-24,-13.1,276.1,314.2,-25.6,-13.7,665,761,-66.4,-36.3,676.5,772.8,-65.2,-37.2,701.6,795.7,-71.5,-42.3,540.7,616.4,-56.6,-28.4,88,0,466
4,5CEC84E8FE10,tokyo,1,0,157.5,107845763,59.95,11871,32.6,82,380.4,428.6,-32.3,-20.7,382.9,430,-27.3,-14.6,241.1,272.8,-21.9,-8.4,259.6,296.2,-24.5,-17.8,648.8,733.8,-57.5,-33.6,668,753.5,-59.6,-38.2,717.6,801,-64.1,-38,498.1,568.4,-52.2,-29.1,88,0,497
4,5CEC84E8FE10,tokyo,1,0,157.5,107878748,60.15,11862,32.8,82,397.3,450.7,-33.2,-23,391,443.9,-28.1,-16.7,243.6,276.5,-22.2,-11.2,252.2,285.6,-23.2,-12.6,667.2,755.6,-58.8,-35.4,672.2,757.9,-57.3,-35.2,746.4,835,-64.9,-43.2,492,559,-51,-25.4,87,0,490
4,5CEC84E8FE10,tokyo,1,0,157.5,108232123,59.05,11867,33,87,382.9,429.9,-33,-20.9,381.2,425.7,-27.2,-13.4,278.5,323.2,-27.2,-16.4,286.5,335,-29.1,-18.5,688.2,787,-65.4,-37.7,696.6,791.3,-64.9,-37.8,716.3,797.7,-63.7,-36.5,559.9,655.1,-64.4,-36.7,89,0,485
4,5CEC84E8FE10,tokyo,1,0,157.5,108377585,59.7,11881,33.6,87,390.1,440.5,-32.4,-21.5,387.9,435.3,-26.7,-14.5,266.9,309.9,-26.3,-15.8,273.9,319.2,-27.8,-18,682.9,780.5,-63.7,-38.3,687.3,780.7,-62.5,-38.3,729.2,812.4,-63.6,-39.1,536.4,625.7,-61,-35.5,89,0,509
4,5CEC84E8FE10,tokyo,1,0,157.5,108401545,59.85,11875,31.8,81,379.8,427.7,-30.6,-21,372.2,421.1,-26.6,-17.7,244.5,276.8,-21.9,-11.9,257.8,292.7,-23.5,-12.4,645.4,731.5,-58.5,-34.1,655,740.2,-56.6,-36.2,702.2,789.3,-63.2,-42.1,499.1,567.6,-51.7,-25.7,86,0,501
4,5CEC84E8FE10,tokyo,1,0,157.5,109094522,59.25,11861,33.3,84,382.6,434.4,-34.4,-21.7,387.6,439.5,-29.1,-17.6,265.1,303.4,-25.2,-14.3,275.1,317.6,-27.4,-12.3,682.2,771.7,-62.6,-42.6,703.6,786.7,-62.6,-46.9,726.9,812.5,-65.4,-40.8,541.9,620.4,-57.6,-26.8,92,0,473
4,5CEC84E8FE10,tokyo,1,0,157.5,109198048,60,11859,32.4,83,380.2,430.2,-34.9,-21.2,375.3,424.2,-30.3,-16.5,261.9,299.3,-24.6,-12.5,268.6,307.3,-25.6,-14.7,668.5,759.9,-63.7,-36.7,669.6,760.6,-61.5,-38.6,708.7,798.9,-67.6,-41.6,527.5,605.5,-56.4,-29.6,80,0,478
4,5CEC84E8FE10,tokyo,1,0,157.5,109215327,60.25,11857,32.7,82,397.3,452.8,-37,-23.4,386.1,440.5,-34,-17.5,264,301.7,-24.2,-13.9,265.5,300.2,-24.2,-12.3,690.5,786.4,-64.8,-38.7,677.6,769.7,-63,-37.5,742.2,838.1,-71,-45.7,526.7,601,-54.9,-28.2,77,0,472
4,5CEC84E8FE10,tokyo,1,0,157.5,110456488,59.65,11836,32.3,82,380.5,427.5,-32.4,-19.9,372.4,420.9,-28.4,-16,257.2,292.2,-23.6,-12.2,269.2,308,-25.6,-13.8,663.5,750.7,-60.9,-33.2,666.7,756.5,-61.4,-36.1,706.5,793.8,-65.7,-39.8,522.5,598.1,-55.9,-27.8,93,0,485
4,5CEC84E8FE10,tokyo,1,0,157.5,110457378,59.55,11869,31.9,82,372.3,420.7,-32.1,-20.3,368.4,415.8,-28.5,-15.5,261.8,297.3,-23.8,-12.1,273.5,312.7,-25.5,-14.2,660.3,747.5,-59.5,-33.2,668.4,757.8,-60.9,-35.7,694.6,781.1,-64.8,-38.8,531.7,607.7,-55.4,-28.4,89,0,486
4,5CEC84E8FE10,tokyo,1,0,157.5,110509608,58.9,11875,30.7,82,365.7,414.1,-33.5,-20.7,360.3,407.3,-29.6,-17.1,255,289.5,-23.3,-12,265.9,303.3,-24.6,-13.5,649.1,737,-61.2,-33.4,651.2,738.1,-60,-37.3,685.6,772.8,-66,-40.3,517,590.4,-53.7,-27,89,0,493
4,5CEC84E8FE10,tokyo,1,0,157.5,110519460,59.45,11877,31,81,379.2,429.4,-33.8,-22.1,370.9,423.2,-30.8,-16.8,251.5,284.3,-22,-11.8,256.7,291.8,-23.7,-12.7,654.5,744.9,-61.2,-35,652,741.8,-60.3,-37.1,704.2,797.5,-68.8,-44.2,505.3,573.2,-51.9,-25.7,90,0,506
4,5CEC84E8FE10,tokyo,1,0,157.5,110519519,59.45,11876,30.7,82,374.2,426.2,-33.4,-21.9,359.8,414.5,-32.4,-18,252.5,285.8,-22.6,-11.8,255.9,290.2,-24.1,-12.9,648.8,738.8,-61.3,-34.6,646.8,736.8,-59.7,-37.1,698.4,792.8,-67.9,-42.9,499.4,568.4,-51.6,-25.9,85,0,506
4,5CEC84E8FE10,tokyo,1,0,157.5,111012443,59.2,11872,31.7,82,365.6,411.9,-31.6,-20,366,411.4,-25.3,-13.7,262.5,298.8,-24,-13,273.5,312.8,-25.6,-14.1,654.5,742.3,-60.5,-33.6,667.1,754.4,-58.7,-34.4,688.9,770.2,-62.7,-38.2,533,609.6,-55.9,-28.7,89,0,487
4,5CEC84E8FE10,tokyo,1,0,157.5,111259320,59.15,11875,31.6,82,372.7,420.5,-32.8,-19.4,371.5,418,-27.2,-14.3,262.2,298.5,-24,-12.6,272.5,312,-25.4,-13.8,662.6,751,-62.6,-33.6,671,759.6,-60.9,-34.1,696.7,781.6,-66.9,-37.7,532.1,608.1,-56.3,-28.4,89,0,488
4,5CEC84E8FE10,tokyo,1,0,157.5,111259325,59.2,11876,31.5,82,364.7,412.5,-32.8,-18.9,367.9,413.9,-28,-14.3,260.9,297.1,-24.1,-12.8,271.6,309.9,-25.6,-13.6,647.2,733.4,-61.8,-32.5,664.8,752.3,-61.6,-33.7,684.3,768,-67,-36.6,520.4,601.7,-55.3,-27.8,86,0,489
4,5CEC84E8FE10,tokyo,1,0,157.5,111259332,59.25,11869,30.7,87,355.6,402.5,-28.9,-22.2,339.5,388.9,-28.2,-18,279,326.2,-28.3,-16.1,283.1,330.5,-29.3,-19.1,659.6,759.8,-64.1,-42.4,644.4,747,-64.8,-46.2,651.2,738.8,-60.9,-45.9,558.1,652.6,-64.9,-37.8,92,0,487
4,5CEC84E8FE10,tokyo,1,0,157.5,111813473,59,11873,31.6,87,374.7,425.2,-32.2,-22.2,367.7,418.4,-28.5,-17.2,276.1,317.8,-26.7,-13.2,279.1,320.4,-26.8,-15.9,676.9,774.7,-64.8,-39.2,675.1,769,-62.9,-40.2,697.8,786.3,-65.7,-41.8,552.3,635.4,-60.7,-32.1,91,0,504
4,5CEC84E8FE10,tokyo,1,0,157.5,111815195,58.75,11872,31.4,87,371.9,419.4,-31.3,-20.8,363.1,414.3,-29.3,-17.9,277.2,319,-26.7,-14.1,281.9,323.4,-27.2,-15.3,675.9,771.1,-64.5,-37.7,672.5,767,-63,-40.8,690.8,779.4,-65.4,-42,557,640.9,-60.9,-31.5,90,0,505
4,5CEC84E8FE10,tokyo,1,0,157.5,111923958,59.15,11863,31.8,88,365.2,410.9,-30.1,-19.4,362.3,409.2,-27.3,-16.9,260.6,301.5,-26,-14,274.3,317.9,-27.1,-16.8,653.4,741.9,-61.4,-36.2,661.4,755.8,-62.7,-41,684.7,768.6,-62.2,-39.2,530.6,616.3,-60.4,-32.5,88,0,514
4,5CEC84E8FE10,tokyo,1,0,157.5,111924007,59.2,11880,31.7,87,369.2,415.4,-29.9,-19.2,368,418.3,-29.4,-18.7,259.8,298,-25.2,-13.9,273.2,315.7,-26.5,-15.4,654.8,743.9,-60.7,-34.9,667.4,763.1,-63.7,-41.1,692.7,778.1,-64.6,-40.7,528,610,-58.8,-30.7,90,0,515
4,5CEC84E8FE10,tokyo,1,0,157.5,111942610,59.2,11836,31.9,84,390.2,441.9,-33.8,-22.5,377.9,431.4,-31.6,-18.6,246.3,276.9,-22.1,-12.8,258.8,293,-23.3,-9.9,668.7,752.6,-58.5,-38.4,666.4,756.3,-60.2,-39.9,721.9,815.8,-67.9,-44.4,502.2,569.3,-50.9,-22.6,77,0,513
4,5CEC84E8FE10,tokyo,1,0,157.5,112305437,58.1,11864,31.9,87,382.1,428.1,-30.3,-19.1,369.9,419.1,-29.1,-15.9,273.3,315.8,-27,-15.7,281.1,325.6,-28.4,-16.2,682.3,772.6,-63.4,-36,679,776.4,-63.6,-39.4,704.2,789.9,-63.7,-38.2,549.7,638.1,-62.7,-33.8,87,0,492
4,5CEC84E8FE10,tokyo,1,0,157.5,112446996,58.55,11877,31.9,88,379.7,427.8,-31.2,-19.9,381.4,431.9,-28.5,-17.5,262,305.2,-26.1,-16.3,271.6,316.6,-27.4,-17.9,670.5,764.7,-63.2,-36.4,677.6,776.1,-64.1,-40.8,708.5,797.1,-66.6,-39.3,527.4,616.7,-60.6,-36.4,83,0,528
4,5CEC84E8FE10,tokyo,1,0,157.5,112467214,58.5,11878,30.8,83,375.8,424.9,-33.7,-21.1,373.3,425,-29.4,-17.7,255.1,287.3,-22.8,-12.4,263.7,297.7,-23.7,-11.8,656.6,743.4,-62,-34.8,662.7,751.7,-60.2,-37.4,703.5,793.7,-67.9,-42,513.1,585.8,-53.8,-26,80,0,523
4,5CEC84E8FE10,tokyo,1,0,157.5,112899942,58.75,11879,32.4,82,373.7,414.3,-28.6,-17.3,365.4,408.1,-26.5,-12.8,273.9,313,-25.1,-13.8,277.8,317.4,-26.3,-14.2,673.5,757.1,-60.5,-32.1,671.6,756.6,-59.8,-32.6,693.6,766.9,-60.7,-31.9,546.7,626.2,-58.9,-29.6,82,0,507
4,5CEC84E8FE10,tokyo,1,0,157.5,113011074,58.9,11903,31.6,81,385.3,432.3,-29.4,-20.7,376.5,423.3,-27.2,-16.8,249.9,281.1,-21.9,-10.8,267,305,-24.2,-14.7,661.6,743.7,-58.1,-32.5,668,757,-59.5,-38.1,713.1,800.6,-64.6,-40.4,512.8,583.2,-53.3,-27.4,96,0,548
4,5CEC84E8FE10,tokyo,1,0,157.5,113031197,58.5,11891,30.7,81,377.4,426.6,-33.2,-21,369.1,417.5,-29.5,-14.9,245.8,277.8,-22.2,-11.8,252.4,285.7,-23,-11.5,650.7,736.7,-60.7,-33.8,650.8,735.1,-59.2,-33,702.8,793.2,-69,-38.6,494.1,561.4,-51,-24.8,83,0,540
4,5CEC84E8FE10,tokyo,1,0,157.5,113031518,58.85,11892,31.2,81,384.9,435.5,-32.7,-21.2,374.1,425.6,-31.3,-16.6,246.1,278.3,-22.1,-11.9,260.6,294,-23.3,-11.5,658.2,745.2,-60.4,-34,663.3,750.8,-59.8,-34.6,713.7,805.3,-69.6,-40.1,503.4,569.6,-50.1,-24.6,84,0,541
4,5CEC84E8FE10,tokyo,1,0,157.5,113031724,58.85,11893,31.5,81,379.5,428.1,-32,-20.5,380.9,429.4,-29,-15.3,245.8,278.5,-22,-11.8,255.2,288.6,-23.2,-11.8,654.8,739.3,-60,-33.2,661.3,745.1,-59,-33,715.9,803.4,-68,-38.6,495.4,562.1,-51.1,-24.8,84,0,542
4,5CEC84E8FE10,tokyo,1,0,157.5,113478073,59,11884,32.4,81,367.9,410.4,-30.2,-17.7,371.3,417.4,-26.9,-14.7,259.7,296.5,-24.6,-10.6,267.6,304.1,-25.4,-13.1,657.9,739.4,-59.4,-32.5,670.3,756.8,-60.5,-37.6,692.2,770,-63.1,-35.2,530.7,605.4,-57.3,-31.2,91,0,525
4,5CEC84E8FE10,tokyo,1,0,157.5,113587651,59.6,11900,31.7,80,371.2,415,-30.3,-19.4,362.2,407.9,-27.7,-14.6,235.3,265.3,-21.2,-10.4,244.9,276.3,-22.1,-11.4,632.9,711.2,-55.8,-30.6,631.7,713.1,-56.1,-32.4,690.2,769.1,-62.9,-36.2,476.4,539.2,-48.4,-23.2,84,0,552
4,5CEC84E8FE10,tokyo,1,0,157.5,113605851,59.9,11889,32.6,80,375.1,424,-33.9,-22,376,429.8,-28.8,-16.8,236,266.1,-20.8,-10.4,244.7,275.2,-21.9,-10.3,643.6,723,-56.3,-33.6,652.4,733.5,-55.9,-35.8,715.2,804,-65.1,-42.9,479.7,540.5,-47,-22.3,86,0,541
38,CDA0F3237806,tokyo,0,0,178,59225593,30.7,11645,5,64,346.2,398.7,-38.9,-18.1,354.1,405.7,-37.5,-16.7,210.1,242.5,-24,-10.6,206.1,237.4,-23.7,-10.6,577,665.3,-66.3,-34.4,582.4,668.4,-65.8,-33.4,656.4,751,-78.7,-37.6,413.9,478.9,-48.6,-22.9,64,0,484
38,CDA0F3237806,tokyo,1,0,164,61625978,56.2,11605,31.2,64,479,521.1,-29.9,-13.4,480.7,523,-27.2,-10.1,274.3,306.5,-21.3,-11.3,283.6,314.4,-20.5,-12,778.8,857.6,-54.2,-32.1,796.2,871.9,-50.6,-32,925.3,986.8,-53.1,-29.5,551,617.1,-49.6,-24.9,89,0,427
38,CDA0F3237806,tokyo,1,0,164,61775346,57.2,11600,33.4,71,491.6,536,-30.2,-14.3,497.9,539.6,-24.6,-12.7,304.7,342.4,-23,-13,311.2,348.5,-22.4,-13.9,830.1,913.4,-55.8,-32.3,841.4,921.2,-52.1,-31.5,933.2,1013.7,-59.6,-31.8,610.6,686.3,-54.3,-28.9,96,0,438
38,CDA0F3237806,tokyo,1,0,164,61775348,55.1,11620,31.8,70,497,541.5,-29.4,-14,506.2,547.2,-24.3,-12.1,307.1,344.7,-23,-13.2,310.8,347.4,-22,-13.3,839.6,923.5,-54.3,-32.8,850.2,930.1,-51.8,-31.3,952.1,1021.2,-57.2,-31.2,614,688.9,-53.7,-28.8,95,0,439
38,CDA0F3237806,tokyo,1,0,164,61779028,55.2,11619,40.2,78,500.6,548,-31.8,-15.2,524,573,-30.8,-16.8,257,294.3,-36.5,-14.3,247.1,283.6,-30.4,2.4,952.9,1015.3,-27.9,-105.7,1089.4,1126,-4.7,-140.6,964.2,1040.4,-65.4,-33.6,524.4,577.2,-33,-2.3,110,0,437
38,CDA0F3237806,tokyo,1,0,164,62200294,55.6,11611,31.2,78,481.6,527.2,-31,-13.6,512.7,554.5,-26.6,-13.3,301.5,341.9,-23.4,-13.6,303.6,344.2,-23.7,-16.6,820.6,909,-57.2,-37.5,843.1,927.6,-57.3,-36,946.1,1017,-59.6,-34.5,600.9,682.4,-56.5,-33.2,91,0,428
38,CDA0F3237806,tokyo,1,0,164,62254254,56.35,11559,31.8,82,460.6,498.9,-27.5,-12,388.4,521.8,-63.9,-12.5,267.4,295.2,-19,-9.6,282.3,312.2,-18.8,-10.2,757.9,826.3,-48.9,-27.1,795.1,866.7,-50.6,-28.4,891.5,954,-58.8,-28.8,544.6,603.1,-46.1,-21.8,95,0,423
38,CDA0F3237806,tokyo,1,0,164,62271408,56.25,11617,32.4,59,484.8,528.4,-29.5,-14.2,492.4,533,-24.8,-11,266.4,291.1,-17.6,-8.5,279.1,303.7,-17.3,-8.3,779.9,851.6,-49.9,-28,808.7,877.9,-47.6,-26,936.3,1001.1,-56.7,-26.5,542.8,593.3,-42.7,-18.3,83,0,434
38,CDA0F3237806,tokyo,1,0,164,62654493,55.55,11618,32.2,63,492.7,534.3,-28.7,-12.8,504.6,544.5,-23,-12.6,286.5,318.4,-20.7,-11.9,286.9,318.9,-21.3,-10,810.7,886.3,-52.4,-32,827,898.7,-49.5,-29.9,947.5,1009.3,-54.3,-30.1,567.3,632.6,-50.5,-22.8,90,0,432
38,CDA0F3237806,tokyo,1,0,164,62709408,56,11617,31,66,458.8,506.5,-36.7,-33.8,464.2,494.4,-16.7,13.9,277,313.5,-19.6,-13.9,275.1,306.2,-18.7,-11,759.4,838,-49.6,-32.1,785.9,850.9,-46.5,-25.9,893.2,950.7,-48.2,-16.2,549.9,611.6,-45.7,-23.6,112,0,436
38,CDA0F3237806,tokyo,1,0,164,62713319,55.9,11636,31.6,61,483.7,527.2,-29.3,-12.8,499.9,543,-24.6,-12.7,266.1,294.8,-18.3,-9.1,268.8,296,-18.3,-10,778.8,851.9,-49.8,-28.9,802.3,873.2,-46.6,-29.3,935.4,1001.7,-55.4,-31.7,532.3,587.6,-43.5,-20.6,103,0,439
38,CDA0F3237806,tokyo,1,0,164,61742713,55.5,11613,32.6,71,491.9,537.5,-35.9,-12.9,478.7,523.8,-37.8,9.3,304.3,343.6,-23.7,-12.4,245.8,331.8,170.1,-11.9,841.4,924.4,-55.5,-33.5,857.5,934.3,-51.2,-34.2,982.2,1032.5,-50.8,-27.7,599,672.2,-53.3,-28.2,-1,0,425
38,CDA0F3237806,tokyo,1,0,164,63345426,55.6,11583,30.9,66,474.7,516.9,-29.7,-11.7,490,531.9,-26.8,-9,296.8,334.2,-22.2,-13.5,295.3,332.1,-21.5,-14.7,799.5,881.8,-54.3,-31.4,824.8,907.9,-52.9,-34.8,946.8,1004.6,-48.2,-31.5,588.4,661.4,-51,-28.7,84,0,445
38,CDA0F3237806,tokyo,1,0,164,63377400,56.25,11609,32.3,66,488.9,532.7,-29.9,-14,511.3,554.7,-25,-12.2,296.8,333.3,-22.3,-12.3,295.4,331.7,-22.1,-13.3,810.8,891.2,-53.7,-32.1,836.3,914.9,-51.2,-32.5,941.5,1008.5,-53.9,-31.2,588.1,660.5,-52.4,-27.8,92,0,430
38,CDA0F3237806,tokyo,1,0,164,63380210,56.2,11614,32.4,77,506.2,548.6,-30.9,-14.3,343.2,546.7,-24.4,-14.1,273,296.1,-17.2,-7.2,272.3,297.1,-17.7,-8.7,804.6,874.8,-50.9,-28,804.7,879.8,-48.7,-27.7,957.1,1019,-56.3,-28.3,541.4,593.4,-42.4,-18.8,78,0,435
38,CDA0F3237806,tokyo,1,0,164,63824334,56.05,11622,29.9,71,451.2,490.3,-30.8,-11.2,474.3,525.5,-31.5,-14,285.1,321,-22.4,-8.2,292.2,325.1,-21.8,-15.4,762.4,843.5,-60,-32.9,793.6,877.6,-60.9,-38.4,870.5,948.9,-65.7,-30.2,574.3,643,-52.9,-27.9,83,0,438
38,CDA0F3237806,tokyo,1,0,164,63848801,56.2,11620,31.7,64,460.1,499.2,-26.3,-12,471.9,512.2,-25.1,-12.7,268.6,293.9,-18.2,-7.9,267.8,291.2,-17.3,-8.3,757.1,822.3,-47.3,-24.5,767.3,833.1,-48.8,-25.5,877.4,942.4,-58.6,-27.5,531.6,581,-42,-18.2,90,0,440
38,CDA0F3237806,tokyo,1,0,164,63856090,56.1,11622,31.6,66,493.6,552.8,-42,-35.3,498.7,545.5,-27.8,-3.4,267,294.2,-18,-9.4,269.6,293.5,-17.5,-8.2,773.2,851.2,-53,-32.9,799.8,867.8,-47.2,-26,928.3,988.3,-53,-28.5,531.5,581.9,-42.8,-18.1,85,0,442
38,CDA0F3237806,tokyo,1,0,164,64527087,57,11597,31.5,67,449.3,478.7,-24.3,-8.8,461.5,494.8,-21.2,-8.8,277.8,312.7,-21,-9.7,278.6,310.7,-20.4,-15.2,749.2,819.7,-48.5,-27.6,757.8,825.8,-48.3,-30.2,848.4,903.5,-49.4,-25.5,551.9,619.7,-48.9,-28.3,100,0,418
38,CDA0F3237806,tokyo,1,0,164,64539751,57.15,11636,31.4,65,442.2,477.9,-25.3,-10.5,449.5,486.2,-21.5,-11.4,280,309.8,-19.9,-10.4,280.5,309.6,-19.4,-10.1,760.2,830.8,-49.4,-28.3,763.6,841.7,-46.1,-27.6,875.4,934.7,-48.3,-23.4,557.3,618.6,-46.2,-21.9,89,0,461
38,CDA0F3237806,tokyo,1,0,164,64545162,57.7,11398,32,65,446.7,504.3,-42.3,-19.6,464.2,507.3,-22,-8.9,264.9,291.1,-17.9,-9.7,268.5,293.5,-17.9,-8.8,755.3,835.1,-53.7,-41.6,761.7,827.3,-46.7,-26.4,917.8,967.7,-46.8,-23.8,528.6,579.7,-43.4,-18.4,71,0,437
38,CDA0F3237806,tokyo,1,0,164,64545163,56.9,11683,32.1,64,463,506.2,-30.6,-11.9,477.1,519.4,-25.8,-10.1,262.3,287,-17.5,-8.5,265.3,290.4,-17.6,-8.8,740.3,810.8,-49.5,-29.7,758.4,814.6,-46.9,-27.8,866.4,931.5,-54.4,-27.3,524.1,574.6,-42.2,-19.3,-1,0,438
38,CDA0F3237806,tokyo,1,0,164,64956941,55.7,11615,31.7,66,478.8,519.3,-28.5,-12.3,493.6,532.6,-25.5,-10.4,285.2,320.3,-21.4,-10.3,283.5,315.2,-21.4,-13.5,796.2,873.2,-53.5,-30,806.3,877.6,-50.1,-29.4,930,987.4,-51.1,-29.7,563.8,631.1,-50.9,-26.3,89,0,422
38,CDA0F3237806,tokyo,1,0,164,64986558,56.1,11599,31.6,67,493.7,537.7,-35.8,-20.9,446.4,481,-32.5,9.8,300.8,339,-22.2,-13.8,300.2,335.2,-21.7,-12.5,796.8,881.1,-59.8,-34.2,811.2,883.3,-52.1,-29.3,926.3,979.8,-40.5,-15,595,666.8,-53,-26.7,100,0,417
38,CDA0F3237806,tokyo,1,0,164,64989919,56.15,11607,30.7,66,497.8,548.1,-30.5,-24.4,430,489.8,-15.5,3.2,278.7,309.6,-19,-9.4,281.4,309.5,-19.2,-10.8,781.8,864.6,-53.6,-33.1,782,855.5,-49.2,-31.9,930.9,991.8,-40.6,18.4,556.1,614.5,-46.4,-21.5,80,0,422
38,CDA0F3237806,tokyo,1,0,164,65365792,55.65,11594,31.1,69,519.7,571.4,-34,-18.4,497.6,546.4,-32.4,-12.1,320.7,367.6,-25.4,-19,302.3,343,-24.4,-14.9,858.1,956.3,-63.8,-40.7,839.1,927.1,-56.6,-38.4,961.9,1042.7,-61,-23.5,612.6,700,-57.4,-34.9,92,0,404
